id_transaccion,id_usuario,fecha,intentos_fallidos,categoria,monto,pais_emision,pais_pago,uso_vpn_proxy,paso_3d_secure,dispositivo_nuevo,mismo_envio_facturacion,es_fraude
sdv-id-zJfGKh,48d3d2ce-fba3-491f-88df-aaf8b9efaad6,1970-01-01,5,Retail,2089.57,ESP,USA,1,1,1,1,0
sdv-id-DVMIgf,15f2f85a-754a-4e48-a5b1-3afdaf2c20ac,1970-01-01,4,Tech,1029.58,ESP,ARE,0,1,0,1,0
sdv-id-mAadez,a6b78891-bc3d-4bfc-b216-7340bf95ff33,1970-01-01,0,Travel,935.26,ESP,ESP,1,1,0,0,1
sdv-id-lfuEpD,64bc999b-8250-4470-9abd-edcf3bc80f65,1970-01-01,1,Food,1163.63,ESP,RUS,0,1,1,1,0
sdv-id-ZZVllD,0118d2a5-43ef-4542-a512-6fe3410f71df,1970-01-01,0,Tech,1520.26,ESP,ARE,1,0,1,0,1
sdv-id-NqrFeE,6f90d9af-ca07-406e-93ae-0bce0cccf432,1970-01-01,0,Food,1749.16,ESP,VNM,1,0,0,1,0
sdv-id-ObPYfv,40f895ff-2335-4f7f-ae57-927f730cce0e,1970-01-01,0,Retail,2400.32,ESP,IND,1,0,1,0,1
sdv-id-mfPdUX,a9230810-c346-44f9-8bed-0104929ea405,1970-01-01,0,Travel,1116.17,ESP,BGD,0,0,0,0,1
sdv-id-sCGEbF,c7e2a618-8029-43b1-9aea-544a291a4905,1970-01-01,0,Retail,1095.27,ESP,JPN,0,1,0,1,1
sdv-id-hYMows,681ff528-52ec-43ca-ae95-7e1c667a6370,1970-01-01,3,Food,1304.15,ESP,ITA,0,0,0,0,1
sdv-id-JQIGHO,6cdb930c-dc87-485e-8f6e-1e3025d6ad40,1970-01-01,0,Travel,1836.09,ESP,CHN,0,1,0,1,0
sdv-id-TZFZbv,2da6b974-47ad-41dd-b768-b54abb0c686a,1970-01-01,0,Retail,562.95,ESP,VNM,0,1,0,1,0
sdv-id-rSOYuq,b5def807-4a96-4478-a72b-dddd511eeeb8,1970-01-01,4,Travel,218.98,ESP,BGD,0,1,1,1,0
sdv-id-xvPDKI,0d1d5dbc-7500-46ea-b657-e50a469b4fde,1970-01-01,1,Food,1072.89,ESP,JPN,0,1,0,1,1
sdv-id-BktrIJ,0659010a-4ede-49b6-9deb-979d8d0bb6d7,1970-01-01,0,Gaming,461.41,ESP,ITA,0,0,1,1,1
sdv-id-pORECg,198a6a0c-8bfc-446c-8ea9-e905e0e4fb32,1970-01-01,0,Tech,2491.52,ESP,ESP,0,0,0,0,0
sdv-id-siMGtV,9c0f37d5-75a2-49b1-bdf5-516b3891b7f7,1970-01-01,0,Gaming,500.81,ESP,UKR,1,0,0,1,0
sdv-id-HyyqHR,6ee2f9bf-8ad3-43b1-977d-d689a98d61ec,1970-01-01,0,Gaming,1082.17,ESP,UKR,0,1,1,0,1
sdv-id-DzGyLN,a5aa9765-a8d3-4b7d-be0c-5ec5df748fb5,1970-01-01,0,Retail,1551.59,ESP,ARE,1,0,1,0,1
sdv-id-okRPHJ,8eed7ac9-76f3-46e1-ba33-3fa4fed1aaf9,1970-01-01,1,Travel,234.22,ESP,USA,1,1,1,1,0
sdv-id-LcABLb,80ddb386-2790-492f-b7c6-bc5d1a380e8e,1970-01-01,1,Travel,1916.55,ESP,DEU,0,1,1,1,1
sdv-id-ZdDPSR,f2a83faa-f11a-41f5-8826-80f934010b60,1970-01-01,0,Gaming,1375.96,ESP,BRA,1,0,1,1,1
sdv-id-PDaSSr,dd0885b1-7529-42f6-a415-8988281a7dd1,1970-01-01,3,Gaming,1620.49,ESP,UKR,1,1,0,1,0
sdv-id-VOiIqi,993b1792-cfe5-4a88-abe3-ec98c32e6e52,1970-01-01,0,Food,1651.82,ESP,UKR,1,1,0,1,0
sdv-id-upjoGD,a43fdaf0-8a80-46fe-8fa5-0e3241374168,1970-01-01,3,Retail,472.39,ESP,ESP,1,0,1,0,1
sdv-id-qDLDfs,cf7dcb43-1679-442f-bf4c-96d671f2ce8f,1970-01-01,0,Retail,1592.63,ESP,GBR,1,1,0,0,0
sdv-id-unjaTj,e4ba28fc-9b50-4366-8da3-b59e633b35fd,1970-01-01,0,Food,161.74,ESP,PRT,0,1,1,0,1
sdv-id-VmPsIF,9191b363-4e2d-4645-adc7-cac7fd72b050,1970-01-01,1,Tech,2496.69,ESP,DEU,1,0,0,1,0
sdv-id-PhKwBZ,0e5bf328-2b7a-423e-a71d-c051b1c80969,1970-01-01,0,Food,2009.44,ESP,IND,1,1,0,1,0
sdv-id-trRWCc,cf32cd14-99c6-4fcf-acd2-7618bd143f78,1970-01-01,4,Gaming,340.88,ESP,GBR,1,0,0,0,1
sdv-id-yeeMGm,664d49fa-94b5-4339-84c1-1826d910498c,1970-01-01,0,Gaming,517.87,ESP,BGD,1,0,1,0,0
sdv-id-ttoTXM,d240ef02-a968-4fc1-ba5c-865db8344070,1970-01-01,0,Tech,1985.76,ESP,DEU,0,1,1,0,1
sdv-id-rYbZel,0d41de26-91c9-4644-b2e6-3a676e971b5a,1970-01-01,0,Retail,1230.04,ESP,ESP,1,0,0,1,1
sdv-id-kXjTYI,6aa22571-4b0d-4716-85cf-079ea0952c4d,1970-01-01,1,Travel,1047.15,ESP,NGA,1,1,0,0,1
sdv-id-qpNxhb,6df72cd3-979a-4051-b317-591a3283daa4,1970-01-01,0,Food,2445.2,ESP,PRT,0,0,0,1,0
sdv-id-csxGXo,80b04e3d-dd2f-4be8-9fda-be67801d04d5,1970-01-01,0,Food,596.96,ESP,BGD,0,1,0,0,1
sdv-id-juxFpp,d5385b0e-34f3-493c-8ff0-a55c6a702e2f,1970-01-01,0,Retail,2026.27,ESP,ITA,0,1,0,0,1
sdv-id-dFaIUQ,5f18e583-f0b6-483f-a377-f6f1d289f0ab,1970-01-01,5,Gaming,2298.31,ESP,GBR,0,1,1,1,0
sdv-id-sPEinE,7d7d38cf-7f07-414d-8d44-b7c1034273dd,1970-01-01,0,Tech,116.58,ESP,FRA,0,1,0,1,0
sdv-id-sffjWn,3735262d-4184-4b03-84dd-7054144823f7,1970-01-01,5,Gaming,2472.84,ESP,JPN,1,0,0,0,1
sdv-id-htkMUB,72f444ab-c1d7-4f4a-b302-5d161ecacae9,1970-01-01,1,Retail,307.07,ESP,CHN,0,0,0,1,1
sdv-id-GHwSaU,f7336094-6b2b-48b9-85c7-f3bed183010f,1970-01-01,0,Retail,355.14,ESP,GBR,1,1,0,0,1
sdv-id-YLEEwA,3f5c022a-9a86-413d-b6c9-dd3806a2074c,1970-01-01,0,Travel,388.68,ESP,USA,0,0,0,1,0
sdv-id-GmKxXQ,4acafd79-ec60-4353-b12d-2edce6b03b0d,1970-01-01,1,Gaming,971.15,ESP,VNM,1,0,1,0,1
sdv-id-JJKZsz,fcc1c48c-7303-40ca-a992-6bade6335f58,1970-01-01,0,Gaming,1216.34,ESP,BRA,1,1,1,0,1
sdv-id-cochDu,50d346e8-0e8f-43d4-99ab-20849fd0f410,1970-01-01,5,Retail,2213.27,ESP,JPN,1,0,1,1,0
sdv-id-xokisS,97124b5a-715c-4507-9ef2-8433109c21df,1970-01-01,0,Gaming,1271.95,ESP,PRT,1,1,1,1,0
sdv-id-jzXYgx,008d4127-6104-41e3-aa25-a8880f02bad0,1970-01-01,1,Tech,645.4,ESP,GBR,0,1,0,1,0
sdv-id-xwIEve,d298404d-96f6-4fa1-9951-9ab3bf5eaf8e,1970-01-01,5,Food,1490.82,ESP,GBR,0,0,0,0,1
sdv-id-ZqnOeI,b3054c89-9d41-401d-ad7c-61a73220b757,1970-01-01,0,Tech,970.84,ESP,RUS,0,0,0,0,1
sdv-id-cFFOZo,c314d41c-f699-434e-ae58-e57a4b4af20d,1970-01-01,0,Gaming,1982.47,ESP,RUS,0,0,0,0,1
sdv-id-pGOFPl,db591d88-4b0a-41e0-8d31-5b7cc273973b,1970-01-01,0,Retail,886.77,ESP,JPN,0,1,0,1,0
sdv-id-dNKMCO,7c2a5ca2-0c92-4749-b3da-143e4962394f,1970-01-01,0,Travel,2200.58,ESP,ARE,0,0,0,0,1
sdv-id-cfxIQU,503ba8c3-ce83-4e27-85ef-d6701f4d88ce,1970-01-01,0,Retail,868.76,ESP,NGA,1,1,1,0,1
sdv-id-TYisHe,c0a15dbc-695f-44ff-bbe3-0fd24ed7b3f3,1970-01-01,0,Travel,2258.77,ESP,VNM,0,1,1,0,1
sdv-id-IMHubj,75f321cb-c59d-44aa-b5ed-7ce82ddf2675,1970-01-01,0,Gaming,94.81,ESP,JPN,1,0,0,1,0
sdv-id-BdkxfW,03a3574a-919c-4735-8b33-b7a051634a91,1970-01-01,0,Retail,1757.68,ESP,BGD,1,1,1,0,0
sdv-id-yWLMDb,fa286316-5315-4a23-92f0-ed7dbff49c48,1970-01-01,2,Gaming,2396.33,ESP,GBR,0,1,1,0,0
sdv-id-cUfzKM,ee653bb6-ec98-4b8e-8ad0-9042ef180725,1970-01-01,4,Food,1466.28,ESP,PRT,1,0,0,0,1
sdv-id-fdlBmI,cbb18c79-1036-408d-99a0-90075bb47c18,1970-01-01,0,Gaming,2199.83,ESP,BGD,1,1,0,0,0
sdv-id-ObzdzY,df04ea9f-4505-498e-83e8-212d744feff8,1970-01-01,1,Food,1586.68,ESP,RUS,1,0,0,1,0
sdv-id-wntPzj,bfd467e7-7491-450c-b75e-fed82d6b5953,1970-01-01,3,Food,1828.61,ESP,NGA,1,1,0,1,0
sdv-id-YzXeAD,345512f7-01f7-47ec-8e06-30cd996d5c50,1970-01-01,1,Food,658.8,ESP,GBR,1,0,0,1,0
sdv-id-UlkIal,cadec379-2ab4-43f6-9aa6-7474e200c157,1970-01-01,0,Retail,114.75,ESP,NGA,1,0,0,0,0
sdv-id-xwjGZX,b79a566b-2e14-42be-98a5-47b209a18b34,1970-01-01,0,Food,1787.94,ESP,BRA,0,0,0,0,0
sdv-id-JaUnBI,0c5921f8-050d-4bfe-960b-f603a750350e,1970-01-01,4,Travel,1427.66,ESP,JPN,0,1,1,0,0
sdv-id-pSBzWB,1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,1970-01-01,0,Gaming,189.44,ESP,UKR,1,0,0,0,0
sdv-id-oCMAVJ,b33aa6b9-7a23-4f3c-81f6-028b4a0efbe5,1970-01-01,0,Tech,314.96,ESP,ARE,1,1,0,1,0
sdv-id-KGlPFc,8fa8ae34-3233-4053-9242-ba54a6f9c0e1,1970-01-01,0,Retail,1054.11,ESP,ESP,0,0,1,1,1
sdv-id-WiVsch,a5a07046-1675-4989-a41d-3b6ee318f2ba,1970-01-01,0,Tech,2343.01,ESP,ITA,0,1,0,1,1
sdv-id-EgjaFx,b06f0681-4b98-42c5-97aa-5681428f54aa,1970-01-01,5,Tech,564.82,ESP,USA,0,0,0,1,0
sdv-id-BbcZdS,880bcb0e-c8ab-46ac-a0b4-659a09fe4cdd,1970-01-01,0,Food,590.5,ESP,ARE,0,0,1,0,1
sdv-id-jBMURT,033d2bce-575a-4d2c-a5c5-650c8186a576,1970-01-01,0,Tech,1173.44,ESP,JPN,0,1,0,0,0
sdv-id-MwbhFh,616cab19-7da8-47d7-9e56-2c4882945e38,1970-01-01,0,Travel,2206.36,ESP,BRA,1,1,1,0,1
sdv-id-nuDiWr,a4540937-4a27-4bf2-8baa-f744a08dd21b,1970-01-01,0,Food,1886.47,ESP,JPN,0,1,0,1,1
sdv-id-TVFrGt,4274f88a-5cbe-4bb3-9763-c5c01934d49c,1970-01-01,0,Retail,784.62,ESP,IND,1,1,0,1,0
sdv-id-jhZSLw,40d1ff56-0c78-4409-b96d-c079a75908f0,1970-01-01,5,Travel,1564.99,ESP,BGD,1,0,0,0,1
sdv-id-DxMuvb,295d6fbf-430f-401d-bad4-09e2a319dcb4,1970-01-01,0,Tech,1314.44,ESP,FRA,0,0,1,1,0
sdv-id-BuAeLf,fe8544e1-c1b6-4800-a564-2b969624ba9d,1970-01-01,0,Tech,497.79,ESP,BRA,0,1,0,1,0
sdv-id-hwvexu,ff0173e9-3ddb-49d1-a53b-7727b20921cd,1970-01-01,0,Travel,163.93,ESP,ITA,0,1,1,1,1
sdv-id-gRlhGx,7395734b-50b9-4f30-8038-32d04ab4ea29,1970-01-01,0,Food,1875.93,ESP,PRT,0,1,1,1,0
sdv-id-GaSEqN,f6f61488-d620-45f0-9253-b6f72328051e,1970-01-01,0,Retail,245.47,ESP,USA,0,1,1,1,0
sdv-id-lzmEmS,470d8b46-2982-435f-83d3-856860fa95f1,1970-01-01,0,Tech,2439.35,ESP,ITA,1,1,0,0,0
sdv-id-xUZBtD,0ba40fdb-105f-4f51-b0af-70d24e3e4f5f,1970-01-01,1,Travel,1131.89,ESP,FRA,1,0,1,0,0
sdv-id-rHFNFE,1af01dd6-4cd6-4378-aa9f-07d46aa364bd,1970-01-01,0,Tech,1762.39,ESP,UKR,1,0,1,1,0
sdv-id-SfpuAH,6b44312a-a565-4d41-a8d1-41dbc94bcc99,1970-01-01,0,Gaming,624.95,ESP,BGD,0,0,1,0,1
sdv-id-yevctg,3c91accc-5538-4109-968e-8bf69f3df699,1970-01-01,5,Gaming,2427.83,ESP,IND,1,0,1,0,1
sdv-id-uzfUyF,3fa916f9-eeb1-4cb9-b008-f9e0c28c36b8,1970-01-01,0,Travel,1761.95,ESP,BGD,0,0,0,0,0
sdv-id-GfkOuF,73253aa3-ec17-4298-943d-f5b3a58e83dd,1970-01-01,0,Retail,370.2,ESP,BGD,1,0,1,0,1
sdv-id-mHgQoa,10fb6052-d8d9-492e-900e-7426551fbe65,1970-01-01,0,Retail,382.89,ESP,ITA,1,1,1,0,0
sdv-id-RhQhCx,7ce34563-2036-4a73-9b7e-0502ca9d8831,1970-01-01,0,Gaming,1643.16,ESP,GBR,0,0,0,1,1
sdv-id-FHUyOs,b3338169-dcfc-4b72-abbb-ae74db9b4d43,1970-01-01,1,Tech,484.47,ESP,CHN,1,0,1,0,1
sdv-id-UBMzxP,6249a586-9c18-4d49-9ac5-609e47729adf,1970-01-01,0,Gaming,913.34,ESP,UKR,0,1,1,0,0
sdv-id-DkkvVf,0c443b8c-0686-44e7-9abd-385cd2c569ab,1970-01-01,5,Travel,1519.46,ESP,DEU,1,0,1,0,0
sdv-id-vXIqEe,3d3d6472-5d0d-472e-b383-f5ed92ffeec1,1970-01-01,0,Retail,1251.75,ESP,DEU,0,1,1,1,1
sdv-id-xTHUAR,a3027b21-02c1-4269-93d5-09afc2b5ac1b,1970-01-01,0,Retail,1956.09,ESP,CHN,1,1,0,1,0
sdv-id-KpLyQW,2cfaa174-ba05-4e68-8d87-b7be271dd0f1,1970-01-01,0,Gaming,958.97,ESP,CHN,1,1,0,0,1
sdv-id-OhfvdR,8366c189-cd8d-4f75-9df4-4d3ef26f9b19,1970-01-01,0,Tech,1667.59,ESP,VNM,1,1,1,0,1
sdv-id-lJSMHj,48f975a1-0cf2-4534-80b0-7a66790915e4,1970-01-01,0,Retail,1327.88,ESP,RUS,0,1,1,1,1
sdv-id-oxDpne,009e9ed2-ed0e-4484-91b5-6e0b5f0a41ed,1970-01-01,0,Gaming,925.59,ESP,PRT,1,0,1,1,0
sdv-id-VHDYSZ,94ab24e9-6794-4589-b7ef-ef05d8fd2048,1970-01-01,5,Food,1961.78,ESP,DEU,0,1,0,0,1
sdv-id-NiVTFX,dcc8c801-8c57-4243-b69f-ce1ae67d9f00,1970-01-01,0,Retail,1939.33,ESP,CHN,0,0,1,0,1
sdv-id-HbAxKZ,24fefbbe-5f7a-4026-b499-a7839b471e77,1970-01-01,0,Gaming,787.8,ESP,CHN,0,1,0,0,0
sdv-id-QiOyoV,a3027b21-02c1-4269-93d5-09afc2b5ac1b,1970-01-01,0,Gaming,2240.25,ESP,GBR,1,1,1,1,1
sdv-id-tiXWbk,c63d04ee-541c-4a86-bba5-cd2fdea45c19,1970-01-01,1,Travel,2041.42,ESP,BRA,1,1,0,0,1
sdv-id-UlUVEM,0a5a2180-c4c0-4af1-9048-c8afff5f274a,1970-01-01,0,Gaming,2193.4,ESP,ESP,0,1,1,0,1
sdv-id-WGyekT,f4e559e5-9622-4348-8f5a-e9d38e6e5003,1970-01-01,0,Tech,339.61,ESP,JPN,1,0,0,1,0
sdv-id-uKhgbb,6fea84f5-79f3-4373-9bab-13ac9863bb20,1970-01-01,0,Retail,1094.77,ESP,ARE,0,0,0,1,0
sdv-id-ZnNMCK,6b2e9570-2767-433c-8fd5-8d211eb830f6,1970-01-01,0,Tech,2234.24,ESP,CHN,1,1,1,0,1
sdv-id-YhsBsf,1c96c12a-19be-4adf-a7d8-8614b991f5ea,1970-01-01,1,Retail,993.74,ESP,JPN,0,0,1,0,1
sdv-id-qlYiAE,020359c1-941e-42e9-b492-12e96cc1bd55,1970-01-01,0,Tech,578.93,ESP,ITA,0,1,0,0,1
sdv-id-iCgoMa,a0f990b4-e23f-4bcc-bb96-6a3d49afb037,1970-01-01,0,Tech,429.78,ESP,BGD,1,1,0,1,0
sdv-id-ImvcNd,db885d27-b761-4545-a43d-0405d3c8a4d6,1970-01-01,4,Tech,1231.78,ESP,NGA,1,1,0,1,1
sdv-id-HUEdnk,94b58d54-67a2-4ab3-9af6-009939dd843f,1970-01-01,2,Tech,1105.52,ESP,IND,0,1,0,0,1
sdv-id-oOFQyn,926730dc-1c0a-4411-9086-af36fa0a5de5,1970-01-01,0,Tech,484.37,ESP,UKR,1,0,1,0,1
sdv-id-yLamDW,c9a0a9ef-513c-4c4d-9de6-30e0cbee2346,1970-01-01,0,Travel,570.35,ESP,PRT,1,1,1,1,0
sdv-id-fYjDJK,48924bd6-e399-40dd-8e1f-39bee4edc295,1970-01-01,1,Gaming,341.57,ESP,CHN,1,1,0,1,0
sdv-id-zQrjFA,e904ee42-8845-46f5-9e52-1d486a499f0b,1970-01-01,0,Travel,1589.44,ESP,VNM,0,0,0,1,0
sdv-id-HpaRQA,d0154898-9187-49a0-b866-3c7ca92dcf4f,1970-01-01,1,Tech,2044.57,ESP,USA,0,1,1,1,1
sdv-id-ejHLMO,e1dd2f7f-00c9-46e5-aaab-06296a5eec28,1970-01-01,1,Travel,400.7,ESP,IND,1,1,0,1,1
sdv-id-gWyRMR,6866d52e-0e05-426a-b001-e73cf5ebb7f9,1970-01-01,3,Gaming,1841.79,ESP,JPN,0,1,1,0,1
sdv-id-ENmuUO,d32e6dcd-83bc-4478-9d6a-c7b86778043b,1970-01-01,0,Travel,1794.97,ESP,JPN,1,0,1,0,1
sdv-id-ieUwAn,66f0c1f5-28ca-4d6f-b44a-7cf510ca8162,1970-01-01,0,Travel,313.5,ESP,GBR,0,0,1,0,0
sdv-id-tXHcLU,3873335f-ca3f-48a4-8d88-e44e23c43184,1970-01-01,0,Travel,2355.45,ESP,PRT,0,1,0,1,1
sdv-id-HvykOM,eecb343b-2856-4821-a84b-1568d42d2055,1970-01-01,0,Travel,2064.53,ESP,DEU,0,0,1,1,0
sdv-id-nqHKFx,f6d20b48-7477-4444-8a17-c5acccdf1d3e,1970-01-01,4,Tech,1164.88,ESP,FRA,1,1,1,1,0
sdv-id-vGgdmt,8da22a39-50db-4e34-938f-2b906c087d6c,1970-01-01,0,Food,2352.11,ESP,BGD,1,1,1,0,0
sdv-id-KkhsDR,9a88d62a-5581-4914-a1f3-a5bc658064de,1970-01-01,2,Retail,183.44,ESP,USA,1,0,0,1,1
sdv-id-phiRav,a43fdaf0-8a80-46fe-8fa5-0e3241374168,1970-01-01,0,Gaming,831.22,ESP,VNM,0,0,1,1,0
sdv-id-zvqHtk,cf3ee4aa-594f-4d27-9dcd-0d40d6415102,1970-01-01,0,Tech,2130.2,ESP,ITA,1,1,0,1,1
sdv-id-SqXlUF,f740d87c-500a-474e-af65-e8ccf9cf8499,1970-01-01,0,Tech,63.01,ESP,CHN,1,1,0,1,0
sdv-id-VTvDAN,fe60afde-4200-41aa-bc82-6fbe395e54f0,1970-01-01,0,Gaming,1417.93,ESP,BRA,0,1,1,0,1
sdv-id-mmSoqi,fb04c6b1-022b-4960-8f00-ba6af189d0b1,1970-01-01,0,Food,1730.03,ESP,JPN,1,1,1,1,1
sdv-id-oXhUku,b8dddfc2-963b-431c-bc7c-356de7dd93a5,1970-01-01,0,Travel,713.33,ESP,JPN,1,0,0,0,1
sdv-id-UlSVVB,e096521e-a2c7-43d4-bfb8-abb9a18c5492,1970-01-01,0,Gaming,2461.89,ESP,FRA,0,0,1,0,1
sdv-id-IhxmQs,fc9e1dcb-cb7e-4268-9f89-ed1264d6dfbf,1970-01-01,0,Tech,2014.14,ESP,DEU,1,1,0,1,0
sdv-id-DgpUqv,926a4bd0-be12-4f8f-b06b-6c129c8b9550,1970-01-01,0,Gaming,1019.67,ESP,ESP,0,1,0,1,0
sdv-id-XeWtJr,a86de251-7c98-456f-a288-109db8a9b014,1970-01-01,0,Gaming,620.72,ESP,PRT,0,0,0,0,0
sdv-id-HHAXbR,ee926321-245f-4d94-aac1-4fd1eb74e721,1970-01-01,0,Retail,1022.98,ESP,VNM,1,0,1,0,1
sdv-id-cZFdXM,8aedea8a-87e0-413b-a87f-edee201162af,1970-01-01,3,Tech,566.92,ESP,FRA,0,1,0,1,0
sdv-id-UYwkih,ba0d24f5-cff5-4357-98f1-101e84506864,1970-01-01,1,Gaming,1077.04,ESP,CHN,0,0,0,0,1
sdv-id-pAXlcX,3f39562d-6b06-492f-b62a-794159dcbe0f,1970-01-01,0,Travel,1412.7,ESP,CHN,0,0,1,1,0
sdv-id-WSPpHT,72c22a16-79eb-4168-9045-56e5bee3eb79,1970-01-01,0,Food,2051.7,ESP,DEU,1,0,0,1,0
sdv-id-AalwlA,d6788ff7-4cc3-47ef-8361-9cd3c9a90afc,1970-01-01,0,Tech,640.95,ESP,BRA,0,1,0,0,1
sdv-id-OQIoUb,f1d5181f-98e7-45ea-ade8-1ea27e002a34,1970-01-01,0,Tech,117.22,ESP,BRA,0,1,1,0,1
sdv-id-FxEJeR,ae8e8200-c5c7-44b4-88c5-3b179733b490,1970-01-01,0,Tech,1389.2,ESP,DEU,1,0,1,1,0
sdv-id-RvMOot,d8528abb-1a87-4c25-a29f-1962ebd795f5,1970-01-01,0,Retail,2253.25,ESP,UKR,1,1,0,0,1
sdv-id-jeXbfA,98e41835-9b72-45f8-9323-1668f185ea7c,1970-01-01,4,Retail,1896.93,ESP,BRA,0,0,0,0,1
sdv-id-CxVwmk,80e6d3de-5539-4a02-86ca-565f84114531,1970-01-01,1,Tech,347.89,ESP,IND,0,0,1,0,1
sdv-id-irdEaC,489f3f1a-566f-40df-bd43-754e39eb005a,1970-01-01,0,Tech,1375.58,ESP,BRA,0,1,0,0,1
sdv-id-MBmZCW,869c2873-72bd-455a-ad59-631055aca899,1970-01-01,0,Travel,896.77,ESP,IND,1,1,1,1,0
sdv-id-pCkQyt,033ac4d6-d408-4391-a1af-0e8ed13757e1,1970-01-01,0,Tech,368.94,ESP,USA,0,1,0,1,0
sdv-id-QaGihk,83117efc-b0b4-474e-8d72-441d07099bf8,1970-01-01,0,Travel,199.35,ESP,NGA,0,0,1,0,0
sdv-id-aLcQzT,da2777af-a6ed-4e6b-a43a-35624cdf5063,1970-01-01,0,Food,1955.47,ESP,VNM,1,1,0,0,0
sdv-id-VINSwj,5912853e-a204-4093-a922-54f937cca228,1970-01-01,0,Food,1378.17,ESP,IND,1,0,1,0,0
sdv-id-mGnhDF,1e786fa2-de5c-45a3-b553-f9c6a9729e19,1970-01-01,5,Travel,2312.39,ESP,NGA,0,0,1,1,0
sdv-id-KnUokn,553a2bad-148a-4202-a8cf-20c875453946,1970-01-01,5,Retail,1304.96,ESP,VNM,1,0,0,1,0
sdv-id-fmKsXy,62f32fae-a63f-4f12-a226-a768de0e9c53,1970-01-01,0,Retail,464.42,ESP,CHN,0,0,1,1,0
sdv-id-kKMoNG,044246cf-acf1-4cbe-bc03-3a022d9e3145,1970-01-01,2,Retail,966.2,ESP,VNM,0,1,1,1,0
sdv-id-heTCxU,512628f2-978b-4951-badb-d2b2943a1af1,1970-01-01,0,Food,2012.3,ESP,ITA,0,1,0,0,1
sdv-id-RTVvld,640933ec-c68b-451f-84a2-092d2777fe38,1970-01-01,0,Travel,563.89,ESP,RUS,0,0,0,0,0
sdv-id-tHdZDV,8aedea8a-87e0-413b-a87f-edee201162af,1970-01-01,0,Travel,1180.84,ESP,ITA,0,1,0,1,0
sdv-id-KfstVn,11730df2-2956-42c6-8bac-fa4aef1e4acf,1970-01-01,0,Retail,594.84,ESP,IND,0,1,0,1,0
sdv-id-DEuzvt,6b99cfc8-5d05-49f2-af4b-21094271534a,1970-01-01,0,Food,1519.67,ESP,UKR,1,1,1,0,1
sdv-id-lHbiBs,91e3644d-02dd-4c6b-83cf-176eb0ede2f5,1970-01-01,0,Retail,1283.62,ESP,CHN,0,1,0,0,1
sdv-id-eQWtdD,6be13e78-568a-420d-8843-280a07aca3fe,1970-01-01,0,Travel,2026.0,ESP,GBR,1,1,0,1,1
sdv-id-jNPbDk,60ee64ba-a4b0-418e-8ced-470739034b65,1970-01-01,0,Gaming,527.64,ESP,FRA,0,0,1,1,0
sdv-id-eIBckU,1fac9217-e36e-4b7f-917c-e0825572f1b3,1970-01-01,0,Retail,1082.27,ESP,BGD,0,1,1,1,1
sdv-id-iwHyTk,21df5609-e959-437f-b95e-6f2b02472360,1970-01-01,0,Food,341.23,ESP,VNM,0,0,0,1,0
sdv-id-fMbwGY,089f4c42-2407-4ed2-a41d-f3f9e403cbbb,1970-01-01,0,Travel,2272.63,ESP,ARE,0,1,0,1,0
sdv-id-ClEpIL,94acd159-a5f5-4a05-9708-c2c6b5e51eb5,1970-01-01,1,Gaming,292.27,ESP,GBR,1,0,1,0,1
sdv-id-GoKqrX,309b48dd-6332-4992-91ad-3e5189f90de9,1970-01-01,1,Food,648.49,ESP,ITA,0,0,1,0,0
sdv-id-bIjsmY,6acf86f6-e1b7-4af2-94ae-e54d8fd38455,1970-01-01,1,Food,340.7,ESP,GBR,1,1,0,0,0
sdv-id-FCumUM,9eed7567-e3ee-42db-8680-ee6db3831f62,1970-01-01,1,Retail,186.8,ESP,CHN,0,0,1,1,0
sdv-id-yFAPjR,dc7639e5-8a79-4c75-ae20-6e6f7e460b4e,1970-01-01,0,Travel,1713.51,ESP,BRA,1,0,0,0,1
sdv-id-bGEGhK,430b1057-42fb-4cf1-9c05-dceef49c66f4,1970-01-01,0,Retail,74.76,ESP,ITA,1,0,0,0,1
sdv-id-HkEZwX,d0af7986-2937-47e9-9752-db082e86d47e,1970-01-01,0,Travel,450.57,ESP,IND,1,0,1,1,0
sdv-id-eYnyLw,9b828fab-c0c3-4528-be9d-547a96ce7d17,1970-01-01,0,Food,579.77,ESP,ARE,0,1,1,0,0
sdv-id-BisPhJ,a8e7ebe3-cb05-4a14-8865-1a6e1b99eb83,1970-01-01,0,Food,1053.8,ESP,GBR,0,0,1,1,0
sdv-id-wgcOAT,76c82262-83c7-43fb-8e54-912e665a6c4a,1970-01-01,0,Tech,2019.36,ESP,CHN,1,1,1,0,1
sdv-id-yWLoQO,d47262cf-6442-4305-ba87-fb096f26324b,1970-01-01,0,Gaming,821.49,ESP,BRA,0,0,1,0,1
sdv-id-PMlwKW,3990d711-9ace-4bb2-bcf8-0f7f380f52f3,1970-01-01,0,Gaming,1622.83,ESP,PRT,1,0,1,0,1
sdv-id-UjZbMl,28ef2f46-f323-423e-9cb0-c90c82fc9294,1970-01-01,0,Gaming,470.75,ESP,GBR,0,1,1,0,1
sdv-id-Wutbjq,3d85de89-c217-4429-8e20-07247d137018,1970-01-01,5,Tech,1499.44,ESP,CHN,1,1,0,0,1
